product,title,rating,body
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Bit overpriced but good phone in mid range,4.0,"Mobile delivered in 1 day. Little overpriced phone when compared to build quality. Review after 4 days usage.1. Battery takes approx 100 mins to charge 90%2. With moderate usage, battery lasts upto one and half day.3. Screen recorder is a nice option4. Best is dedicated memory card with 2 sim slots5. Build quality is not great,could see the sticking of screen to mobile body as edges are not finely attached6. Image Stability issue in video recording7. Quick sensors for biometric and display8. Selfie photo comes with additional white tone,  which is something I did not like9. Reverse charging is one of the good option10. Speakers are giving nice output11. No lagging issue observed. RAM mangement done properly12. Some unwanted app comes with build, and does not get uninstalled, one can only disable13. No ear phone or case provided with mobile14. Phone do not feels bulky, even after having 7000 mAH battery"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Very very bad.. Don't buy others,1.0,"Very bad quality..... Waste of money....7000 mh battery, we can use maximum 24 hour ...very poor battery  back up ....Selfi cam 32 mp, its really horrible ...not all good ..."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Phone is not worth this much price.,1.0,Phone is not as expected. Amazon’s return policy is pathetic. Just frustrating to talk to Amazon customer service. Never purchase a phone from Amazon. 7 day return policy is to make fool of consumers. After purchase you can’t even return the product even if it’s faulty. Have been using Amazon prime for so long. Would never buy a phone from Amazon again.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Value for money - True battery beast, Awesomely optimised UI and Class 1 Display (8 | 128)",4.0,"Your browser does not support HTML5 video.


   Reviews should be honest and unbiased, and I'll live up to this. For me, any smartphone should be reviewed based on what ""should be"" its experience after 1-2 years and not when immediately purchased. But of course, potential buyers will buy it soon after its release - hence I'm reviewing it now based on my 1 week's observation. Will try to keep it short.1. Go through the attached video to see overall exterior features and first look towards the screen fluidity (video was taken from Z1 pro.2. Processor is more than fine for me - 730G is pulling off all my tasks at max speed. Including a lot of games like Clash Royale, Asphalt 9 and others at 45+fps.3. Heating - strangely, phone doesn't heat up during gaming (maybe max 2-3 dgr more) and charging but heats up a lot during prolonged voice calls.4. Cellular call quality & speaker sound o/p quality are at par with any flagship performance.5. Battery calibration - in last 7 DAYS, I've charged it from 0 or 5% to 100% TWICE and haven't charged otherwise at all. I'm getting SoT of 12.5+ hours with medium gaming and a lot of cellular calls. I have uninstalled most of the bloatware except Samsung care and have installed 182 user apps as of this moment.This reading is, given:i. You give up fast charging - disable fast charging from device care menu.ii. Charge your phone while it's switched off.iii. Utilise the phone's default sleep and deep sleep mode configurations to hibernate apps. No need of greenify/ccleaner/avast/bla blaiv. Use device care function to kill background apps when not in use. Use system-wide dark modes as much as possible.v. Don't overuse/abuse power-saving mode.vi. Disable notifications of apps you don't really need.vii. limited Always-On display (on touch only)6. I miss an imp function - call recording from default dialer - struggled a lot to find the right free app - ACR dialer pro for manual call rec.7. I like the Dolby atmos mode on headsets (it's a headset-only mode) but it's not as powerful as some of the other chinese models with Dolby. But all lows, mids and highs are soothing and base is balanced.8. I miss the notification light.9. The entire phone is optimised to let you realise the entire 6800 mAh inside. The refresh and touch sampling rates are low, display dpi is less, core UI 2.0 is perfectly optimised and even the game launcher and plugins don't use many cores. My requirement was never more than a 60hz refresh, so I'm not missing anything here.10. Yes, the ""glastic"" term is a gimmick indeed, but as you'll all use a case at some point of time or the other in the future, the accusation is baseless, I feel. Gorilla glass is again another gimmick - if your phone has to break, it will.11. A small factor but yet an annoying one for me is the rear lens pinhole positioning. 3 of the 4 pinholes are asymmetrically cut and you can notice it easily if you hold the back against the light for at least 5 secs. (check the video). Maybe only for my set, but a factor.12. I had accidentally dropped it (with case and no tempered glass) the next day it was delivered from my trouser's pocket. not even a scratch came anywhere on the plastic or glass parts.13. Except when you expressly want to feel the weight, the set does not ""feel"" heavy. Good weight distribution despite being 210+ gms.14. Side-mounted bio sensor is first time for me but I've gotten quickly used to it - only persistent issue you may face is the notification panel scrolling down while gaming - unless you disable the feature. The sensor is extremely responsive (check video).15. Ambient light sensor - major disadvantage. After the last OTAdate, it's currently using the front lens to sense luminosity, which is battery intensive. And STILL, the screen light flickers randomly. Hoping a very quick OTAdate to handle this. M51 supports Knox3.5  but there is no folder for it provided. Deployment failed.16. Except the depth lens, all the other lenses are working fine for me. The selfie lens could be much better considering its 8mp main sensor - selfie pic attached. The PRO mode steals the game, at least for me though the 12mp ultra-wide lens also doesn't disappoint. The macro lens is fantastic (check pic detail of palm)PROS:1. Dedicated SD slot till 512 gigs2. Awesome battery, no complaints, delivers spec-wise.3. Great SA+ display with deep blacks. I love the warm tinge - tilts it towards reading mode4. Sturdy build despite being plastic - it also accounts for the less weight bcz it's plastic (7000mAh?!)5. Promising 16mp main Sony and 5mp macro sensors6. Performance is top-notch - no stutter, frame drop, fc, thanks to Snappy kyro golds and silvers.7. A finely power-optimised, feature-packed GUI.8. Inbuilt sleep and deep-sleep modes (droid default)9. Super slo-mo, hyperlapse, AR, PRO, single take, live focus, night mode - useful presets present. 4K recording@30fps - super-steady recording.10. UI - system-wide dark mode, wifi calling, NFC, screen recording inbuilt, widevine L1 for FHD clips, fullscreen gestures with hidden nav bar11. It's a ""NON-CHINESE"" smartphone, many system info apps say it's manufactured in Noida - take your call.12. Reverse-charging support is there (usb type c)13. Screenshot shortcut - swipe palm 'edge' from right to left by just touching the screen14. ""Adaptive battery mode"" (droid default) - pls make use of this for more juice15. Samsung paired with mcafee for free malware scan16. Budget-friendly - 24999-3000=21999 - that's the price right now (8/128) with 3k instant bank discount. i got it in a deal of 17k by exchanging RN5 Pro with Rs 7350.CONS:1. Adaptive brightness - still flickers and does so badly - fota needed urgently.2. No Knox folder yet.3. No inbuilt dialer call recording feature4. Carrier aggregation support absent (4G+ ?)5. Selfie/front cam quality below the mark but above avg., not spec-wise6. mono, non-stereo speaker o/p - might be a let down for some of you7. Fast charging is till 25W - might be a let down for some8. no screen protector/earbuds bundled with pack. (I purchased both case and guard in 248 -> 149+99 from Amazon and both are fine quality)9. Avg screen refresh rate (60 Hz) - can be a bugger for who's switching from 90/120/120+ Hz10. Gorilla glass 3 - could have been 5+11. Lens assembly area heats up noticeably during prolonged voice calls (fota?)I've tried to be as unbiased and exhaustive as possible. Please set your priorities to buy this model. Mine were ""NON-CHINESE"", budget, battery, camera, processor and UI."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",high black smearing issue,1.0,"Should be an amazing phone but the display is faulty i.e. there is huge smearing in low brightness. Its kind of  irritating . Found out after the return window ,so amazon won't take it back. Lockdown makes it difficult to go to the service center. So basically I'm screwed.Rest phone specs are superb. Bought a 6gb variant and is satisfied with the performance"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",That is literally cheating your first buyers,2.0,"Firstly how can a phone be available for Rs. 5000 less in just within two months of the launch. This is literally cheating your first buyers for showing confidence in your product.Secondly the battery is so so bad that they should not even mention it in their highlights or promos. If they don't say it is 7000 then there's no way you can conclude its anywhere close to that. Probably the battery optimization is really bad or comoletely missing.Rest Camera is good fingerprint works fine, the phone gets heated when playing heavy games and the samsung keyboard hangs sometimes while typing.Bottomline is 20k is probably a better suited price and next time be more aware of your pricing rather than duping the inital buyers, at least I feel CHEATED."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Monstrous Battery ! Satisfaction level - 💯 %.,5.0,"I am a heavy user, in the sense, I make lot of calls, whatsapps and also do a lot of zoom meetings, Microsoft Teams meetings. I have charged my phone today morning to 100% and now at around 11.40 pm its still showing 48% charge! Camera is good, Smooth interface, No lagging ( Thanks to Snapdragon 730G), can't comment about gaming or heating issues as I don't play games.If you are a heavy user, always on calls, screen on time is maximum, then go for this one! 100% satisfaction guaranteed! Well done Samsung !"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Meanest Monster Battery and Display,4.0,"Ordered 6GB Blue Variant on launch day. Had a phone exchange with HDFC Bank offer. Bought it for Rs. 20384/-. In the box, phone, adapter, charging cable, ejected pin and manuals. Fast delivery and received the product next dayPros.* Big bright Amoled display. 6.7 inch. It is quite visible under sunlight.* Processor is smooth for day to day activities.* Single Take feature is cool under bright light condition. It give 9 second video, 3sec fast forward photo, 1 b/w photo, 4 sec gif, 3 photos with different lighting setting. Totally 7 items.* Battery is big and gives good life span of average usage.* Call reception is good. It has two nano SIM tray and 1card reader slot.Cons.Single take photo clarity is average. Unlike single take photo.Charging phone 83 to 100 takes more than 30mins. Differs in condition.Selfie is not good for 32MP lens camera under low light. It looks good under sunlightOverall it's a good mid range phone at 20k"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Got a defective product!!!!! And not replaceable!!!,1.0,Got defective product and Amazon service guy was rude talking in a bad and loud manner. Pathetic product and service. The phone I got was overheating and hanging. After so long my phone is getting refunded and amazon blocked the replacement window and is asking me to order again without the introductory offer price at which I got it.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Price should  be under  20k, 25k is not worth.",3.0,"Finger print  scanner is fast,  but position  is not  good, instead  rear fingerprint  sensor  is good option.Camera is really  good, but  you  did not get  more option  to control  your pictures  and video.Battery's  is good, but  needs charger to be fast, atleast above 30w in this price  range.Cons:1.Size is to large  to handle with single hand.Build  quality  is not good considering  price.2. Back panel is plastic and you have to  handle  with  care.Better samsung  should  provide  back cover in box.3. Got multiple  apps blotware installed,  which  not accepted  from samsung.4. Speaker is below average,  like 10k phone.5. Facing issues in brightness,5. Proximity sensor not working properly.Pros:1.Battery life is good, but not like 7000mah, it is same as 5000mah battery.2. Screen is good.2. Camera is good.Samsung should provide more features like they provide in A series phone considering price of m51."
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",NOT THAT GOOD AS THEY CLAMINING,2.0,Pros: Display is good.  Battery charge with in 2hrs  Battery last for 1 day with heavy use like  playing games.  Camera is just fine.  Speed of processor is good if we  compared to other this range phones.  Facelock not as fast as iPhone.  Fingerprint unlock is ok.CONS: Selfie camera photos having  pinkishness for skin.  Zooming quality is not good.  When you are a asphalt or pubg like  gamer sometime feel small lag  after ads.  Speaker is not good. It doesn't have  good clarity in sound. Its having only  one side speaker so don't get  surrounding effect.
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Worst Build Quality,1.0,Worst Product for this price range !!!-Back Body Plastic is so bad and cheap has already got scratches in jus one day.-Camera Performance is bad-Build Quality doesnt seem good ast all.-Screen Quality is awesome-Battery & Charging is very good-Performance is good
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)",Kudos to an amazing mid range phone!,4.0,"Totally loved this piece! Unlike the M31s, the performance on this one is just top notch. It's smooth for a daily usage and I haven't noticed any lag yet. The battery is undoubtedly massive and even on a heavy usage, manages to last for a full day. Camera is pretty decent and the quality of the images are high.The only drawback I face, is with the speaker. It could have been far better. They managed make the audio crisp and clean, which is beautiful.. but the volume only goes so far even on its highest level.That's where I'm taking a star away. Otherwise it's 5!"
"Samsung Galaxy M51 (Celestial Black, 8GB RAM, 128GB Storage)","Beautiful beast, a real monster",1.0,Battery draining issue....bad choice 😔😔😔Feeling guilty.
